ID,TERYT,JEDNOSTKA TERYTORIALNA,GŁOSOWANIE PRZEZ PEŁNOMOCNIKA,GŁOSOWANIE NA PODSTAWIE ZAŚWIADCZENIA,GŁOS NIEWAŻNY,"""X"" OBOK KILKU KANDYDATÓW","""X"" OBOK ŻADNEGO KANDYDATA",KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,"LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",POLEXIT - KOALICJA,JEDNOŚĆ NARODU,PRAWO I SPRAWIEDLIWOŚĆ,RUCH PRAWDZIWA EUROPA - EUROPA CHRISTI,WIOSNA ROBERTA BIEDRONIA,KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,KUKIZ'15,POLSKA FAIR PLAY
25422,20105,gm. Osiecznica,,,1,1,,,,,,,,,,,
25423,20105,gm. Osiecznica,,,1,1,,,,,,,,,,,
25424,20105,gm. Osiecznica,,,1,,1,,,,,,,,,,
25425,20105,gm. Osiecznica,,,1,1,,,,,,,,,,,
25426,20105,gm. Osiecznica,,,1,,,,,,,,,,,,
25427,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25428,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25429,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25430,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25431,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25432,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25433,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25434,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25435,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25436,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25437,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25438,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25439,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25440,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25441,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25442,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25443,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25444,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25445,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25446,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25447,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25448,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25449,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25450,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25451,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25452,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25453,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25454,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25455,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25456,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25457,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25458,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25459,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25460,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25461,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25462,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25463,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25464,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25465,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25466,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25467,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25468,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25469,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25470,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25471,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25472,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25473,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25474,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25475,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25476,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25477,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25478,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25479,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25480,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25481,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25482,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25483,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25484,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25485,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25486,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25487,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25488,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25489,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25490,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25491,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25492,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25493,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25494,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25495,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25496,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25497,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25498,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25499,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25500,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25501,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25502,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25503,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25504,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25505,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25506,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25507,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25508,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25509,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25510,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25511,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25512,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25513,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25514,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25515,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25516,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25517,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25518,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25519,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25520,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25521,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25522,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25523,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25524,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25525,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25526,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25527,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25528,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25529,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25530,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25531,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25532,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25533,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25534,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25535,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25536,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25537,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25538,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25539,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25540,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25541,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25542,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25543,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25544,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25545,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25546,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25547,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25548,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25549,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25550,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25551,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25552,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25553,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25554,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25555,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25556,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25557,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25558,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25559,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25560,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25561,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25562,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25563,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25564,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25565,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25566,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25567,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25568,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25569,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25570,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25571,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25572,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25573,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25574,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25575,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25576,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25577,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25578,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25579,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25580,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25581,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25582,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25583,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25584,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25585,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25586,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25587,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25588,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25589,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25590,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25591,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25592,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25593,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25594,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25595,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25596,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25597,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25598,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25599,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25600,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25601,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25602,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25603,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25604,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25605,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25606,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25607,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25608,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25609,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25610,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25611,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25612,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25613,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25614,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25615,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25616,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25617,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25618,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25619,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25620,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25621,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25622,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25623,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25624,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25625,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25626,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25627,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25628,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25629,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25630,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25631,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25632,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25633,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25634,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25635,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25636,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25637,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25638,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25639,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25640,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25641,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25642,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25643,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25644,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25645,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25646,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25647,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25648,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25649,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25650,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25651,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25652,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25653,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25654,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25655,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25656,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25657,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25658,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25659,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25660,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25661,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25662,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25663,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25664,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25665,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25666,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25667,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25668,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25669,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25670,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25671,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25672,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25673,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25674,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25675,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25676,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25677,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25678,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25679,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25680,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25681,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25682,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25683,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25684,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25685,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25686,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25687,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25688,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25689,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25690,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25691,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25692,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25693,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25694,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25695,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25696,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25697,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25698,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25699,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25700,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25701,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25702,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25703,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25704,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25705,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25706,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25707,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25708,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25709,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25710,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25711,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25712,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25713,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25714,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25715,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25716,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25717,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25718,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25719,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25720,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25721,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25722,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25723,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25724,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25725,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25726,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25727,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25728,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25729,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25730,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25731,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25732,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25733,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25734,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25735,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25736,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25737,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25738,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25739,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25740,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25741,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25742,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25743,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25744,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25745,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25746,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25747,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25748,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25749,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25750,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25751,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25752,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25753,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25754,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25755,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25756,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25757,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25758,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25759,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25760,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25761,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25762,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25763,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25764,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25765,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25766,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25767,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25768,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25769,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25770,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25771,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25772,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25773,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25774,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25775,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25776,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25777,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25778,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25779,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25780,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25781,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25782,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25783,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25784,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25785,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25786,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25787,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25788,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
25789,20106,gm. Warta Bolesławiecka,,,,,,1,,,,,,,,,
