TERYT,Jednostka terytorialna,Komisja otrzymała kart do głosowania,Liczba wyborców uprawnionych do głosowania,w tym umieszczonych w części A spisu wyborców,w tym umieszczonych w części B spisu wyborców,Nie wykorzystano kart do głosowania,"Liczba wyborców, którym wydano karty do głosowania",w tym w części A spisu wyborców,w tym w części B spisu wyborców,Liczba wyborców głosujących przez pełnomocnika,Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania,"Liczba wyborców, którym wysłano pakiety wyborcze",Liczba otrzymanych kopert zwrotnych,"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu","Liczba kopert zwrotnych, w których oświadczenie nie było podpisane","Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania","Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania",Liczba kopert na kartę do głosowania wrzuconych do urny,Liczba kart wyjętych z urny,w tym liczba kart wyjętych z kopert na kartę do głosowania,Liczba kart nieważnych,Liczba kart ważnych,Liczba głosów nieważnych,w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów,w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata,w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata,Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów,KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI - ZPOW-603-7/19,"KOALICYJNY KOMITET WYBORCZY LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS - ZPOW-603-4/19",KOALICYJNY KOMITET WYBORCZY POLEXIT - KOALICJA - ZPOW-603-14/19,KOMITET WYBORCZY JEDNOŚĆ NARODU - ZPOW-603-11/19,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-603-5/19,KOMITET WYBORCZY RUCH PRAWDZIWA EUROPA - EUROPA CHRISTI - ZPOW-603-9/19,KOMITET WYBORCZY WIOSNA ROBERTA BIEDRONIA - ZPOW-603-8/19,KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY - ZPOW-603-3/19,KOMITET WYBORCZY WYBORCÓW KUKIZ'15 - ZPOW-603-1/19,KOMITET WYBORCZY WYBORCÓW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI - ZPOW-603-6/19
260903,gm. Klimontów,5089,6668,6668,0,2636,2453,2453,0,7,16,0,0,0,0,0,0,0,2453,0,0,2453,44,30,14,0,2409,528,16,8,,1671,,48,72,62,4
260904,gm. Koprzywnica,4090,5560,5560,0,1621,2469,2469,0,9,4,0,0,0,0,0,0,0,2469,0,0,2469,34,26,8,0,2435,598,11,5,,1628,,34,89,59,11
260905,gm. Łoniów,4654,6124,6124,0,2020,2634,2634,0,14,2,0,0,0,0,0,0,0,2634,0,1,2633,45,26,19,0,2588,584,11,6,,1780,,43,96,63,5
260906,gm. Obrazów,4029,5326,5326,0,2017,2012,2012,0,1,3,0,0,0,0,0,0,0,2012,0,0,2012,15,6,9,0,1997,516,6,1,,1271,,60,77,60,6
260907,gm. Samborzec,5388,7063,7063,0,2439,2949,2949,0,8,4,0,0,0,0,0,0,0,2949,0,0,2949,23,16,7,0,2926,824,21,8,,1783,,62,142,79,7
260908,gm. Wilczyce,2390,3127,3127,0,1226,1164,1164,0,0,6,0,0,0,0,0,0,0,1164,0,0,1164,13,8,5,0,1151,319,10,2,,694,,36,47,38,5
260909,gm. Zawichost,2771,3646,3646,0,1342,1429,1429,0,2,16,0,0,0,0,0,0,0,1429,0,0,1429,20,9,11,0,1409,444,7,0,,844,,41,22,42,9
261001,m. Skarżysko-Kamienna,28835,37375,37375,0,11954,16881,16881,0,31,61,1,1,0,0,0,0,1,16882,1,4,16878,124,73,51,0,16754,6840,124,50,,7733,,740,657,523,87
261002,gm. Bliżyn,5174,6815,6815,0,2402,2772,2772,0,4,15,0,0,0,0,0,0,0,2771,0,0,2771,45,24,21,0,2726,733,19,7,,1682,,90,83,102,10
261003,gm. Łączna,3221,4199,4199,0,1439,1782,1782,0,2,9,0,0,0,0,0,0,0,1782,0,0,1782,16,12,4,0,1766,304,11,4,,1228,,49,83,78,9
261004,gm. Skarżysko Kościelne,3842,5048,5048,0,1714,2128,2128,0,0,7,0,0,0,0,0,0,0,2128,0,0,2128,14,10,4,0,2114,575,12,3,,1255,,66,104,91,8
261005,gm. Suchedniów,6486,8464,8464,0,2677,3809,3809,0,8,20,0,0,0,0,0,0,0,3809,0,0,3809,39,27,12,0,3770,1388,25,9,,1864,,161,163,136,24
261101,m. Starachowice,30985,40033,40033,0,12822,18162,18162,0,32,70,0,0,0,0,0,0,0,18161,0,2,18159,182,123,59,0,17977,7163,202,72,,8176,,849,755,649,111
261102,gm. Brody,6817,8918,8918,0,3204,3613,3613,0,3,16,0,0,0,0,0,0,0,3612,0,0,3612,37,20,17,0,3575,760,23,12,,2310,,111,141,200,18
261103,gm. Mirzec,5154,6753,6753,0,2128,3026,3026,0,4,5,0,0,0,0,0,0,0,3026,0,0,3026,42,33,9,0,2984,580,18,9,,2075,,52,102,135,13
261104,gm. Pawłów,9237,12116,12116,0,4333,4904,4904,0,0,10,0,0,0,0,0,0,0,4901,0,0,4901,50,36,14,0,4851,643,10,8,,3828,,67,171,113,11
261105,gm. Wąchock,4334,5691,5689,2,1851,2483,2481,2,3,6,0,0,0,0,0,0,0,2483,0,0,2483,39,32,7,0,2444,703,20,5,,1418,,110,85,87,16
261201,gm. Bogoria,4868,6342,6342,0,2263,2605,2605,0,2,14,0,0,0,0,0,0,0,2605,0,0,2605,32,25,7,0,2573,421,9,9,,1937,,42,91,51,13
261202,gm. Łubnice,2608,3431,3431,0,1151,1457,1457,0,3,5,0,0,0,0,0,0,0,1457,0,0,1457,13,10,3,0,1444,178,4,4,,1141,,23,49,42,3
261203,gm. Oleśnica,2489,3197,3196,1,1305,1184,1184,0,2,9,0,0,0,0,0,0,0,1184,0,0,1184,15,11,4,0,1169,261,6,1,,825,,14,22,35,5
261204,gm. Osiek,4840,6315,6315,0,1874,2966,2966,0,6,14,0,0,0,0,0,0,0,2966,0,0,2966,25,17,8,0,2941,282,10,4,,2447,,46,73,71,8
261205,gm. Połaniec,7263,9573,9573,0,2846,4417,4417,0,3,22,0,0,0,0,0,0,0,4417,0,0,4417,31,17,14,0,4386,1094,29,11,,2808,,124,176,126,18
261206,gm. Rytwiany,4000,5251,5251,0,1880,2120,2120,0,0,9,0,0,0,0,0,0,0,2120,0,0,2120,26,15,11,0,2094,387,9,3,,1476,,62,80,68,9
261207,gm. Staszów,16660,21490,21489,1,7623,9037,9036,1,13,37,0,0,0,0,0,0,0,9037,0,0,9037,78,51,27,0,8959,2526,47,34,,5452,,273,333,265,29
261208,gm. Szydłów,2981,3910,3910,0,1258,1723,1723,0,3,39,0,0,0,0,0,0,0,1723,0,0,1723,29,23,6,0,1694,419,8,7,,1106,,32,61,55,6
261301,gm. Kluczewsko,3237,4291,4291,0,1263,1974,1974,0,5,18,0,0,0,0,0,0,0,1974,0,0,1974,22,13,9,0,1952,337,7,5,,1467,,33,53,37,13
261302,gm. Krasocin,6517,8584,8584,0,2725,3792,3792,0,2,23,0,0,0,0,0,0,0,3792,0,0,3792,31,25,6,0,3761,687,17,7,,2718,,65,135,114,18
261303,gm. Moskorzew,1795,2363,2363,0,802,993,993,0,1,7,0,0,0,0,0,0,0,993,0,0,993,21,12,9,0,972,214,6,2,,704,,11,12,20,3
261304,gm. Radków,1577,2092,2091,1,709,868,868,0,0,10,0,0,0,0,0,0,0,868,0,0,868,15,10,5,0,853,276,6,3,,515,,15,22,15,1
261305,gm. Secemin,3090,4050,4050,0,1421,1669,1669,0,2,17,0,0,0,0,0,0,0,1669,0,0,1669,19,15,4,0,1650,383,5,7,,1136,,38,45,33,3
261306,gm. Włoszczowa,12347,16121,16121,0,4916,7431,7431,0,5,24,0,0,0,0,0,0,0,7431,0,0,7431,82,51,31,0,7349,2172,29,11,,4476,,174,268,204,15
266101,m. Kielce,118117,153718,153712,6,36538,81580,81578,2,78,328,11,11,0,0,0,0,11,81571,11,9,81562,453,235,218,0,81109,35451,645,176,,33860,,3806,3967,2706,498
280101,m. Bartoszyce,14480,18704,18703,1,6963,7517,7516,1,6,29,0,0,0,0,0,0,0,7517,0,0,7517,65,44,21,0,7452,3384,101,,,2812,,479,287,389,
280102,m. Górowo Iławeckie,2704,3285,3285,0,1523,1181,1181,0,3,4,0,0,0,0,0,0,0,1181,0,0,1181,13,12,1,0,1168,674,10,,,376,,40,38,30,
280103,gm. Bartoszyce,6516,8573,8573,0,3949,2567,2567,0,2,21,0,0,0,0,0,0,0,2567,0,0,2567,38,25,13,0,2529,793,31,,,1357,,126,111,111,
280104,gm. Bisztynek,3877,5104,5104,0,2569,1308,1308,0,0,4,0,0,0,0,0,0,0,1308,0,0,1308,21,16,5,0,1287,472,16,,,613,,69,60,57,
280105,gm. Górowo Iławeckie,5183,6538,6538,0,3669,1514,1514,0,2,8,0,0,0,0,0,0,0,1514,0,0,1514,39,24,15,0,1475,663,36,,,579,,81,62,54,
280106,gm. Sępopol,3837,5035,5034,1,2488,1349,1349,0,0,3,0,0,0,0,0,0,0,1349,0,0,1349,20,12,8,0,1329,494,18,,,651,,71,40,55,
280201,m. Braniewo,10109,13382,13382,0,5068,5041,5041,0,9,10,0,0,0,0,0,0,0,5039,0,0,5039,39,23,16,0,5000,2397,62,,,1693,,433,242,173,
280202,gm. Braniewo,3657,4843,4843,0,2375,1282,1282,0,0,2,0,0,0,0,0,0,0,1282,0,0,1282,13,11,2,0,1269,467,17,,,620,,78,50,37,
280203,gm. Frombork,2399,3144,3143,1,1367,1031,1030,1,3,14,0,0,0,0,0,0,0,1032,0,0,1032,14,11,3,0,1018,458,20,,,357,,106,43,34,
280204,gm. Lelkowo,1805,2369,2369,0,1261,544,544,0,1,2,0,0,0,0,0,0,0,544,0,0,544,3,1,2,0,541,199,7,,,272,,28,18,17,
280205,gm. Pieniężno,3978,5208,5208,0,2463,1515,1515,0,1,7,0,0,0,0,0,0,0,1515,0,0,1515,10,6,4,0,1505,576,19,,,750,,64,51,45,
280206,gm. Płoskinia,1527,2033,2033,0,978,549,549,0,0,3,0,0,0,0,0,0,0,549,0,0,549,4,4,0,0,545,191,15,,,254,,37,25,23,
280207,gm. Wilczęta,1771,2355,2355,0,1020,751,751,0,2,5,0,0,0,0,0,0,0,751,0,0,751,16,14,2,0,735,331,19,,,322,,25,22,16,
280301,m. Działdowo,12916,16992,16992,0,6153,6763,6763,0,2,23,0,0,0,0,0,0,0,6763,0,0,6763,42,27,15,0,6721,2876,113,,,2876,,389,237,230,
280302,gm. Działdowo,5689,7413,7413,0,3663,2026,2026,0,1,1,0,0,0,0,0,0,0,2026,0,0,2026,27,21,6,0,1999,500,47,,,1193,,101,74,84,
280303,gm. Iłowo-Osada,4264,5625,5625,0,2446,1818,1818,0,0,5,0,0,0,0,0,0,0,1818,0,0,1818,28,24,4,0,1790,545,36,,,954,,124,68,63,
280304,gm. Lidzbark,8640,11419,11419,0,4934,3706,3706,0,5,16,0,0,0,0,0,0,0,3706,0,0,3706,44,33,11,0,3662,1116,63,,,2041,,186,131,125,
280305,gm. Płośnica,3458,4593,4593,0,1943,1515,1515,0,0,1,0,0,0,0,0,0,0,1515,0,0,1515,19,12,7,0,1496,391,27,,,885,,75,51,67,
280306,gm. Rybno,4289,5764,5764,0,2161,2128,2128,0,2,23,0,0,0,0,0,0,0,2128,0,0,2128,23,14,9,0,2105,504,48,,,1258,,113,89,93,
280401,gm. Elbląg,4381,5799,5799,0,2534,1846,1846,0,0,6,0,0,0,0,0,0,0,1846,0,0,1846,14,10,4,0,1832,752,33,,,731,,165,79,72,
280402,gm. Godkowo,1899,2537,2537,0,1243,656,656,0,0,6,0,0,0,0,0,0,0,656,0,0,656,8,6,2,0,648,168,5,,,408,,31,20,16,
280403,gm. Gronowo Elbląskie,2967,3941,3940,1,1805,1162,1162,0,2,1,0,0,0,0,0,0,0,1162,0,0,1162,14,10,4,0,1148,431,25,,,477,,112,41,62,
280404,gm. Markusy,2389,3179,3179,0,1527,862,862,0,0,6,0,0,0,0,0,0,0,862,0,0,862,18,13,5,0,844,246,14,,,449,,66,38,31,
280405,gm. Milejewo,2034,2719,2719,0,1115,919,919,0,2,9,0,0,0,0,0,0,0,919,0,0,919,6,2,4,0,913,309,8,,,445,,67,44,40,
280406,gm. Młynary,2722,3610,3610,0,1595,1127,1127,0,0,4,0,0,0,0,0,0,0,1126,0,0,1126,11,8,3,0,1115,444,19,,,486,,70,54,42,
280407,gm. Pasłęk,11618,15297,15297,0,6442,5176,5176,0,4,26,0,0,0,0,0,0,0,5175,0,0,5175,54,29,25,0,5121,2308,62,,,2035,,355,199,162,
280408,gm. Rychliki,2309,3062,3061,1,1572,737,737,0,0,0,0,0,0,0,0,0,0,737,0,0,737,7,4,3,0,730,289,17,,,337,,35,28,24,
280409,gm. Tolkmicko,4169,5215,5215,0,2475,1694,1694,0,1,7,0,0,0,0,0,0,0,1692,0,0,1692,27,14,13,0,1665,646,17,,,731,,137,73,61,
280501,m. Ełk,35014,45758,45758,0,17973,17040,17040,0,12,99,1,1,0,0,0,0,1,17039,1,2,17037,112,59,53,0,16925,6951,232,,,7065,,981,1089,607,
280502,gm. Ełk,6899,8911,8911,0,4231,2668,2668,0,1,30,0,0,0,0,0,0,0,2668,0,0,2668,19,13,6,0,2649,996,29,,,1207,,143,160,114,
280503,gm. Kalinowo,4085,5358,5358,0,2685,1400,1400,0,2,9,0,0,0,0,0,0,0,1400,0,0,1400,23,14,9,0,1377,313,11,,,877,,57,64,55,
280504,gm. Prostki,4293,5670,5670,0,2873,1420,1420,0,0,14,0,0,0,0,0,0,0,1420,0,0,1420,22,9,13,0,1398,374,23,,,861,,34,72,34,
280505,gm. Stare Juchy,2294,3021,3021,0,1425,869,869,0,0,29,0,0,0,0,0,0,0,869,0,0,869,10,7,3,0,859,325,18,,,406,,41,47,22,
280601,m. Giżycko,17497,23071,23068,3,8079,9410,9409,1,9,178,0,0,0,0,0,0,0,9418,0,0,9418,66,35,31,0,9352,4586,170,,,3028,,749,494,325,
280604,gm. Giżycko,5090,6821,6818,3,2692,2398,2398,0,2,107,0,0,0,0,0,0,0,2398,0,0,2398,30,20,10,0,2368,975,39,,,932,,187,124,111,
280605,gm. Kruklanki,1898,2557,2557,0,1047,851,851,0,0,21,0,0,0,0,0,0,0,851,0,0,851,12,9,3,0,839,410,14,,,283,,56,37,39,
280606,gm. Miłki,2300,3105,3105,0,1326,974,974,0,1,61,0,0,0,0,0,0,0,974,0,0,974,6,3,3,0,968,334,16,,,510,,48,28,32,
280608,gm. Ryn,3503,4734,4734,0,1977,1527,1527,0,3,102,0,0,0,0,0,0,0,1527,0,0,1527,16,8,8,0,1511,554,18,,,717,,97,67,58,
280610,gm. Wydminy,3919,5131,5131,0,2277,1642,1642,0,0,26,0,0,0,0,0,0,0,1642,0,0,1642,24,20,4,0,1618,576,20,,,772,,94,92,64,
280701,m. Iława,19990,27050,27049,1,8430,11560,11560,0,5,86,1,1,0,0,0,0,1,11560,1,5,11555,76,41,35,0,11479,4691,174,,,4335,,1406,493,380,
280702,m. Lubawa,5758,7613,7613,0,2627,3131,3131,0,6,4,0,0,0,0,0,0,0,3131,0,0,3131,29,14,15,0,3102,1088,65,,,1474,,170,163,142,
280703,gm. Iława,7358,9759,9758,1,4110,3248,3248,0,0,42,0,0,0,0,0,0,0,3248,0,0,3248,29,13,16,0,3219,1002,42,,,1620,,290,146,119,
280704,gm. Kisielice,3612,4793,4793,0,2182,1430,1430,0,1,10,0,0,0,0,0,0,0,1430,0,0,1430,26,20,6,0,1404,376,24,,,802,,97,53,52,
280705,gm. Lubawa,6179,8223,8223,0,3277,2902,2902,0,1,5,0,0,0,0,0,0,0,2902,0,0,2902,47,26,21,0,2855,578,47,,,1884,,98,129,119,
280706,gm. Susz,7379,9742,9742,0,4511,2868,2868,0,5,9,0,0,0,0,0,0,0,2868,0,0,2868,43,19,24,0,2825,888,77,,,1422,,174,152,112,
280707,gm. Zalewo,4187,5585,5585,0,2674,1513,1513,0,1,23,0,0,0,0,0,0,0,1513,0,0,1513,30,23,7,0,1483,570,19,,,710,,90,48,46,
280801,m. Kętrzyn,16765,21772,21772,0,8122,8643,8643,0,8,30,1,1,0,0,0,0,1,8644,1,0,8644,48,31,17,0,8596,4113,114,,,3172,,525,392,280,
280802,gm. Barciany,3785,4953,4953,0,2701,1084,1084,0,1,4,0,0,0,0,0,0,0,1084,0,0,1084,16,14,2,0,1068,364,14,,,570,,52,27,41,
280803,gm. Kętrzyn,4865,6432,6432,0,2999,1866,1866,0,1,16,0,0,0,0,0,0,0,1866,0,0,1866,32,26,6,0,1834,677,52,,,801,,96,94,114,
280804,gm. Korsze,6238,8200,8199,1,4077,2161,2160,1,2,12,0,0,0,0,0,0,0,2161,0,0,2161,22,13,9,0,2139,721,41,,,1013,,117,99,148,
280805,gm. Reszel,4805,6317,6317,0,2619,2186,2186,0,3,60,2,2,0,0,0,0,2,2188,2,0,2188,15,9,6,0,2173,952,45,,,896,,126,90,64,
280806,gm. Srokowo,2405,3169,3169,0,1492,913,913,0,2,6,0,0,0,0,0,0,0,913,0,0,913,12,7,5,0,901,374,24,,,369,,54,34,46,
280901,m. Lidzbark Warmiński,9422,12399,12399,0,3971,5450,5450,0,7,26,0,0,0,0,0,0,0,5451,0,0,5451,55,27,28,0,5396,3177,43,,,1584,,216,215,161,
280902,gm. Kiwity,2062,2712,2711,1,1212,850,850,0,2,5,0,0,0,0,0,0,0,850,0,0,850,17,13,4,0,833,301,10,,,424,,26,53,19,
280903,gm. Lidzbark Warmiński,4046,5403,5403,0,2586,1460,1460,0,0,10,0,0,0,0,0,0,0,1460,0,1,1459,18,12,6,0,1441,625,21,,,600,,58,76,61,
280904,gm. Lubomino,2159,2837,2837,0,1398,761,761,0,0,3,0,0,0,0,0,0,0,761,0,0,761,12,12,0,0,749,250,7,,,400,,31,39,22,
280905,gm. Orneta,7287,9605,9604,1,4171,3118,3118,0,4,5,0,0,0,0,0,0,0,3118,0,0,3118,28,17,11,0,3090,1274,46,,,1387,,178,117,88,
281001,m. Mrągowo,13402,17475,17474,1,6305,7097,7097,0,12,54,0,0,0,0,0,0,0,7095,0,0,7095,68,47,21,0,7027,3245,85,,,2605,,519,349,224,
281002,gm. Mikołajki,4953,6688,6687,1,2569,2384,2384,0,3,191,0,0,0,0,0,0,0,2384,0,0,2384,22,11,11,0,2362,1084,34,,,948,,130,86,80,
281003,gm. Mrągowo,4769,6348,6346,2,2684,2085,2085,0,0,32,0,0,0,0,0,0,0,2085,0,0,2085,21,12,9,0,2064,812,38,,,900,,144,96,74,
281004,gm. Piecki,4599,6125,6121,4,2642,1957,1954,3,1,56,0,0,0,0,0,0,0,1956,0,0,1956,20,9,11,0,1936,618,25,,,1007,,104,102,80,
281005,gm. Sorkwity,2873,3785,3785,0,1551,1322,1322,0,1,31,0,0,0,0,0,0,0,1322,0,0,1322,17,13,4,0,1305,556,24,,,539,,77,64,45,
281101,gm. Janowiec Kościelny,1958,2576,2576,0,1109,849,849,0,1,2,0,0,0,0,0,0,0,849,0,0,849,17,13,4,0,832,185,13,,,563,,23,26,22,
281102,gm. Janowo,1605,2139,2139,0,889,716,716,0,1,3,0,0,0,0,0,0,0,716,0,0,716,10,6,4,0,706,183,5,,,420,,39,34,25,
281103,gm. Kozłowo,3525,4665,4665,0,2337,1188,1188,0,1,4,1,1,0,0,0,0,1,1189,1,0,1189,24,19,5,0,1165,282,29,,,698,,51,44,61,
281104,gm. Nidzica,12597,16574,16574,0,6511,6083,6083,0,4,38,0,0,0,0,0,0,0,6086,0,2,6084,52,29,23,0,6032,2267,83,,,2859,,325,272,226,
281201,m. Nowe Miasto Lubawskie,6390,8422,8422,0,2937,3453,3453,0,5,6,0,0,0,0,0,0,0,3436,0,0,3436,43,26,17,0,3393,1465,67,,,1354,,227,142,138,
281202,gm. Biskupiec,5579,7515,7515,0,3094,2485,2485,0,0,6,0,0,0,0,0,0,0,2485,0,0,2485,30,22,8,0,2455,771,47,,,1354,,128,82,73,
281203,gm. Grodziczno,3725,4966,4966,0,1941,1784,1784,0,4,13,0,0,0,0,0,0,0,1784,0,0,1784,25,16,9,0,1759,313,15,,,1248,,62,53,68,
281204,gm. Kurzętnik,5220,6915,6915,0,2750,2470,2470,0,2,15,0,0,0,0,0,0,0,2469,0,0,2469,22,14,8,0,2447,625,41,,,1467,,106,96,112,
281205,gm. Nowe Miasto Lubawskie,4757,6357,6356,1,2584,2173,2173,0,2,19,0,0,0,0,0,0,0,2172,0,0,2172,44,32,12,0,2128,595,34,,,1223,,115,87,74,
281303,gm. Kowale Oleckie,3028,3949,3949,0,2038,990,990,0,0,10,0,0,0,0,0,0,0,990,0,0,990,17,10,7,0,973,293,13,,,549,,40,35,43,
281304,gm. Olecko,12811,16799,16797,2,6938,5873,5873,0,10,49,2,2,2,0,0,0,0,5873,0,0,5873,44,25,19,0,5829,2111,87,,,2729,,380,282,240,
281305,gm. Świętajno,2380,3154,3154,0,1555,825,825,0,3,10,0,0,0,0,0,0,0,825,0,0,825,8,3,5,0,817,288,8,,,410,,39,41,31,
281306,gm. Wieliczki,1999,2641,2641,0,1195,804,804,0,0,5,0,0,0,0,0,0,0,804,0,0,804,6,0,6,0,798,165,3,,,513,,23,62,32,
281401,gm. Barczewo,11093,14265,14265,0,5773,5320,5320,0,0,41,0,0,0,0,0,0,0,5320,0,0,5320,46,28,18,0,5274,2389,78,,,1888,,445,251,223,
281402,gm. Biskupiec,11493,14881,14881,0,6189,5304,5304,0,5,26,1,1,0,0,0,0,1,5305,1,0,5305,71,45,26,0,5234,2798,42,,,1886,,212,190,106,
281403,gm. Dobre Miasto,9559,12511,12510,1,5021,4534,4534,0,3,21,0,0,0,0,0,0,0,4538,0,0,4538,22,7,15,0,4516,1771,65,,,1917,,295,292,176,
281404,gm. Dywity,6923,9254,9254,0,2708,4215,4215,0,1,24,0,0,0,0,0,0,0,4216,0,1,4215,31,13,18,0,4184,2090,53,,,1240,,434,190,177,
281405,gm. Gietrzwałd,3986,5209,5205,4,1725,2261,2257,4,0,50,2,2,0,0,0,0,2,2263,2,0,2263,17,12,5,0,2246,1111,52,,,657,,215,143,68,
281406,gm. Jeziorany,5079,6234,6234,0,3307,1772,1772,0,4,12,1,1,0,0,0,0,1,1773,1,0,1773,17,15,2,0,1756,702,25,,,803,,100,80,46,
281407,gm. Jonkowo,4430,5795,5793,2,2110,2321,2321,0,1,11,0,0,0,0,0,0,0,2321,0,0,2321,24,16,8,0,2297,1068,33,,,670,,230,121,175,
281408,gm. Kolno,1968,2600,2600,0,1204,764,764,0,1,9,0,0,0,0,0,0,0,764,0,0,764,9,7,2,0,755,297,7,,,369,,28,17,37,
281409,gm. Olsztynek,8292,10882,10882,0,4629,3660,3660,0,5,70,0,0,0,0,0,0,0,3663,0,0,3663,31,17,14,0,3632,1465,68,,,1477,,273,231,118,
281410,gm. Purda,5153,6886,6885,1,2646,2507,2506,1,4,47,0,0,0,0,0,0,0,2507,0,0,2507,20,13,7,0,2487,1166,33,,,848,,240,99,101,
281411,gm. Stawiguda,5763,7839,7838,1,1952,3811,3810,1,1,77,0,0,0,0,0,0,0,3811,0,0,3811,32,16,16,0,3779,2049,65,,,915,,404,182,164,
281412,gm. Świątki,2400,3183,3183,0,1531,869,869,0,0,3,0,0,0,0,0,0,0,869,0,0,869,12,8,4,0,857,310,6,,,403,,59,44,35,
281501,m. Ostróda,19533,25818,25817,1,8604,10929,10929,0,13,50,2,2,0,0,0,0,2,10931,2,0,10931,76,43,33,0,10855,5151,200,,,3597,,1014,461,432,
281502,gm. Dąbrówno,2510,3340,3340,0,1582,928,928,0,0,23,0,0,0,0,0,0,0,927,0,0,927,13,7,6,0,914,258,22,,,520,,45,30,39,
281503,gm. Grunwald,3245,4329,4326,3,2197,1048,1048,0,2,13,0,0,0,0,0,0,0,1048,0,0,1048,18,13,5,0,1030,357,25,,,515,,59,31,43,
281504,gm. Łukta,2696,3612,3612,0,1648,1048,1048,0,0,22,0,0,0,0,0,0,0,1048,0,0,1048,17,14,3,0,1031,476,18,,,373,,80,43,41,
281505,gm. Małdyty,3759,4959,4959,0,2424,1335,1335,0,1,7,0,0,0,0,0,0,0,1335,0,0,1335,6,2,4,0,1329,546,22,,,570,,83,54,54,
281506,gm. Miłakowo,3268,4330,4330,0,2044,1223,1223,0,3,7,0,0,0,0,0,0,0,1224,0,0,1224,15,14,1,0,1209,458,27,,,587,,49,54,34,
281507,gm. Miłomłyn,3022,4017,4014,3,1788,1231,1229,2,2,22,0,0,0,0,0,0,0,1234,0,0,1234,24,16,8,0,1210,431,36,,,458,,114,50,121,
281508,gm. Morąg,14490,19099,19098,1,7800,6691,6690,1,2,42,0,0,0,0,0,0,0,6691,0,0,6691,67,42,25,0,6624,2992,98,,,2604,,428,283,219,
281509,gm. Ostróda,9369,12451,12451,0,5379,3990,3990,0,2,34,0,0,0,0,0,0,0,3990,0,0,3990,57,40,17,0,3933,1505,69,,,1625,,305,237,192,
281601,gm. Biała Piska,6977,9204,9204,0,4342,2635,2635,0,0,9,0,0,0,0,0,0,0,2635,0,0,2635,27,19,8,0,2608,764,48,,,1520,,83,120,73,
281602,gm. Orzysz,5470,7242,7242,0,3099,2371,2371,0,3,100,0,0,0,0,0,0,0,2372,0,0,2372,21,12,9,0,2351,889,34,,,1102,,130,117,79,
281603,gm. Pisz,16413,21698,21697,1,8868,7542,7542,0,12,107,0,0,0,0,0,0,0,7544,0,0,7544,84,51,33,0,7460,2361,103,,,4003,,338,375,280,
281604,gm. Ruciane-Nida,4988,6724,6723,1,2278,2710,2709,1,0,189,0,0,0,0,0,0,0,2710,0,0,2710,25,18,7,0,2685,913,35,,,1353,,152,151,81,
281701,m. Szczytno,14399,18757,18757,0,6404,7995,7995,0,8,102,0,0,0,0,0,0,0,7995,0,1,7994,61,30,31,0,7933,3539,111,,,3220,,487,335,241,
281702,gm. Dźwierzuty,4029,5389,5389,0,2581,1448,1448,0,2,32,0,0,0,0,0,0,0,1448,0,0,1448,21,16,5,0,1427,507,27,,,721,,86,46,40,
281703,gm. Jedwabno,2285,3126,3126,0,1272,1013,1013,0,0,91,0,0,0,0,0,0,0,1012,0,0,1012,10,5,5,0,1002,389,14,,,482,,54,38,25,
281704,gm. Pasym,3239,4363,4363,0,1826,1413,1413,0,0,36,0,0,0,0,0,0,0,1413,0,0,1413,12,8,4,0,1401,467,20,,,683,,103,70,58,
281705,gm. Rozogi,3424,4492,4492,0,1997,1427,1427,0,3,15,0,0,0,0,0,0,0,1427,0,0,1427,28,20,8,0,1399,313,11,,,931,,36,73,35,
281706,gm. Szczytno,7473,9905,9903,2,4079,3394,3392,2,1,23,0,0,0,0,0,0,0,3394,0,0,3394,40,22,18,0,3354,1310,42,,,1544,,185,137,136,
281707,gm. Świętajno,3645,4891,4891,0,1943,1702,1702,0,3,60,0,0,0,0,0,0,0,1702,0,0,1702,11,7,4,0,1691,591,21,,,893,,80,61,45,
281708,gm. Wielbark,3903,5128,5127,1,2437,1466,1465,1,1,8,0,0,0,0,0,0,0,1466,0,0,1466,18,13,5,0,1448,449,19,,,819,,60,55,46,
281801,gm. Banie Mazurskie,2360,3097,3097,0,1494,866,866,0,1,5,0,0,0,0,0,0,0,866,0,0,866,12,8,4,0,854,340,22,,,375,,70,29,18,
281802,gm. Dubeninki,1800,2358,2358,0,1107,693,693,0,0,2,0,0,0,0,0,0,0,693,0,0,693,11,6,5,0,682,168,15,,,409,,33,31,26,
